hh,sex,age,lga,edu,mrt_status,fmly_size,m_income,cfuel,ipollut,rbiomass,dailycook,avl_lpg,aff_lpg,Electricity,hrs_elect,aff_elct,exp_elct,source_light,exp_lpg,exp_nonlpg,aff_solide,hh_appl,edu_appl,c_appl,occupation,hh_exp,housing,wall,floor,rooms,bank,bank_acct,b_facility,road,raod_dist,schl,type_sch,dst_sch,sch_days,sch_drpout,chld_labor,h_facility,dist_hfacility,illiness,waterborne,resp_disease,eye_disease,child_death,maternalcare,square_meal,health_ins,rooms_per_person,people_per_room
84.0,1,4.0,5,5,1,7,4,3,1,2.0,2.0,2,4,1.0,2.0,2.0,2000.0,2.0,0.0,8950.0,3,2,2,1,1,40000.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2,1,2.0,2.0,5,2,0.0,1.0,2.0,2.0,0,0.0,0,2,1.0,3.0,1.0,0.375,1.75
84.0,1,4.0,5,2,1,8,1,3,2,3.0,3.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,10000.0,3,2,1,1,3,30000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,0.0,0,0.0,0,2,1.0,3.0,2.0,0.2222222222222222,2.6666666666666665
84.0,1,5.0,5,2,1,9,2,3,2,3.0,2.0,2,4,1.0,10.0,2.0,0.0,2.0,0.0,11000.0,3,2,2,1,1,60000.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2,1,2.0,1.2,5,2,2.0,1.0,1.2,5.0,2,0.0,2,2,1.0,3.0,1.0,0.4,1.8
84.0,1,5.0,5,3,1,18,2,1,1,3.0,3.0,2,5,2.0,0.0,2.0,0.0,4.0,0.0,9000.0,2,2,2,2,1,90000.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1,1,2.0,1.0,4,2,0.0,1.0,1.0,1.0,0,0.0,0,2,2.0,3.0,1.0,0.3157894736842105,2.5714285714285716
84.0,1,5.0,5,2,1,15,5,3,1,2.0,3.0,2,4,1.0,0.5,2.0,0.0,2.0,0.0,8000.0,3,1,1,1,1,60000.0,1.0,2.0,2.0,15.0,2.0,1.0,1.0,1.0,1,1,2.0,1.0,5,1,0.0,1.0,1.0,0.0,0,0.0,0,2,1.0,3.0,1.0,0.9375,0.9375
84.0,1,1.0,5,2,1,15,4,1,2,2.0,3.0,2,4,1.0,0.5,2.0,5000.0,4.0,3000.0,3000.0,3,1,1,1,1,2500.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,2,1,2.0,1.0,4,2,0.0,1.0,1.0,2.0,1,0.0,1,2,2.0,3.0,1.0,0.3125,2.5
84.0,1,3.0,5,5,4,3,5,6,1,2.0,3.0,1,2,1.0,4.0,2.0,0.0,1.0,0.0,2000.0,2,1,1,1,1,70000.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1,1,1.0,1.2,5,2,0.0,1.0,2.0,1.0,0,0.0,0,0,1.0,3.0,1.0,1.0,0.6
84.0,1,3.0,5,3,1,3,1,3,1,2.0,2.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,3000.0,3,2,2,1,2,60000.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2,1,2.0,1.0,0,1,0.0,1.0,1.0,2.0,0,1.0,0,1,1.0,3.0,2.0,0.75,0.75
84.0,1,5.0,5,3,1,15,2,3,1,1.0,3.0,1,5,1.0,1.0,2.0,5000.0,2.0,0.0,9000.0,2,2,1,1,1,90000.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3,1,2.0,2.0,4,2,0.0,1.0,2.0,2.0,2,0.0,0,1,2.0,3.0,1.0,0.25,3.0
84.0,1,4.0,5,5,1,18,5,3,1,3.0,3.0,1,4,1.0,0.0,2.0,1000.0,2.0,0.0,21000.0,3,1,1,1,1,250000.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2,1,2.0,3.0,5,2,2.0,1.0,5.0,10.0,5,2.0,8,1,1.0,3.0,2.0,0.3157894736842105,2.5714285714285716
84.0,1,5.0,5,2,1,13,1,3,2,2.0,1.0,1,5,1.0,0.0,2.0,1000.0,2.0,0.0,20000.0,2,2,2,1,5,60000.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2,1,1.0,2.0,5,2,2.0,1.0,2.0,4.0,2,0.0,1,8,1.0,2.0,2.0,0.14285714285714285,4.333333333333333
84.0,1,6.0,5,1,1,14,1,3,1,2.0,3.0,2,4,2.0,0.0,2.0,0.0,2.0,0.0,3000.0,3,2,1,1,3,90000.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,1,1.0,1.0,0.5,6.0,0,0.0,0,1,1.0,2.0,1.0,0.26666666666666666,2.8
84.0,1,4.0,5,4,1,15,3,3,1,2.0,2.0,1,5,2.0,0.0,2.0,0.0,2.0,0.0,21000.0,2,2,1,1,1,150000.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,3,1,2.0,1.0,5,1,0.0,1.0,1.0,0.0,0,0.0,1,3,2.0,3.0,1.0,0.375,2.142857142857143
84.0,1,6.0,5,2,1,25,1,3,1,2.0,1.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,3000.0,3,2,1,1,4,90000.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2,1,2.0,1.5,5,1,2.0,1.0,1.0,7.0,2,1.0,2,4,1.0,2.0,2.0,0.15384615384615385,5.0
84.0,1,4.0,5,2,1,15,2,3,1,2.0,3.0,1,4,2.0,0.0,2.0,0.0,2.0,0.0,4500.0,3,2,1,1,2,150000.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1,1,2.0,0.5,4,2,0.0,1.0,1.0,5.0,3,0.0,1,4,1.0,3.0,2.0,0.25,3.0
84.0,2,5.0,5,3,1,5,1,4,2,1.0,2.0,2,2,2.0,0.0,2.0,2500.0,2.0,0.0,2900.0,2,1,1,1,2,36000.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2,1,2.0,1.2,5,1,3.0,1.0,1.0,0.0,0,0.0,0,0,1.0,3.0,1.0,0.5,1.25
84.0,1,3.0,5,5,1,7,2,4,1,3.0,3.0,2,2,1.0,1.0,2.0,1000.0,2.0,5000.0,6000.0,2,1,1,1,1,60000.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3,1,1.0,3.0,5,1,0.0,1.0,2.0,0.0,0,0.0,0,2,1.0,3.0,2.0,0.5,1.4
84.0,1,6.0,5,2,1,10,7,3,1,2.0,1.0,1,5,2.0,0.0,2.0,0.0,2.0,0.0,12000.0,2,2,2,1,5,60000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,2.0,1.2,5,2,0.0,1.0,1.2,0.0,0,0.0,0,7,1.0,2.0,2.0,0.18181818181818182,3.3333333333333335
84.0,1,2.0,5,4,1,15,1,4,1,2.0,1.0,2,4,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3,2,2,1,3,45000.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2.0,5.0,5,2,2.0,1.0,1.0,6.0,0,0.0,0,2,1.0,3.0,2.0,0.0625,7.5
84.0,1,2.0,5,4,1,2,2,4,1,2.0,1.0,1,5,2.0,0.0,1.0,0.0,2.0,0.0,1200.0,2,2,2,1,2,45000.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3,1,4.0,1.0,5,1,0.0,1.0,2.5,1.0,2,0.0,0,0,1.0,3.0,2.0,0.3333333333333333,1.0
84.0,1,4.0,5,3,1,7,3,3,1,3.0,3.0,1,5,1.0,0.0,2.0,0.0,1.0,0.0,13000.0,2,2,2,2,2,15000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1,2,2.0,2.0,5,2,0.0,1.0,2.0,0.0,0,0.0,0,1,1.0,3.0,2.0,0.25,2.3333333333333335
84.0,1,4.0,5,3,1,6,2,3,1,3.0,3.0,1,5,1.0,0.0,2.0,1000.0,1.0,0.0,8000.0,2,2,2,2,1,15000.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1,2,2.0,2.0,5,2,0.0,1.0,2.0,0.0,0,0.0,0,1,2.0,3.0,2.0,0.2857142857142857,2.0
84.0,1,4.0,5,2,1,4,2,3,2,2.0,2.0,2,5,1.0,1.0,2.0,300.0,4.0,0.0,3009.0,2,2,1,1,2,90000.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,2.0,1,0.0,0,1,1.0,2.0,2.0,0.8,0.8
84.0,1,5.0,5,5,1,4,3,3,2,3.0,2.0,2,4,1.0,1.0,2.0,500.0,2.0,0.0,2900.0,3,2,1,1,1,150000.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,2.0,1,0.0,1,1,2.0,2.0,2.0,0.8,0.8
84.0,1,3.0,5,7,4,5,5,6,1,2.0,2.0,1,2,1.0,1.0,2.0,4000.0,2.0,7500.0,5000.0,2,1,1,1,1,150000.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1,1,1.0,1.0,5,2,1.0,1.0,1.0,5.0,0,0.0,0,0,1.0,3.0,1.0,0.3333333333333333,1.6666666666666667
84.0,1,3.0,5,4,1,11,2,3,2,2.0,2.0,2,5,1.0,10.0,2.0,2000.0,2.0,0.0,5000.0,2,2,2,1,1,45000.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,2.0,1.2,5,2,0.0,1.0,1.2,2.0,1,0.0,0,1,1.0,3.0,2.0,0.16666666666666666,3.6666666666666665
84.0,1,4.0,5,1,1,12,3,3,2,3.0,3.0,2,5,1.0,12.0,2.0,2500.0,2.0,0.0,6000.0,2,2,2,2,2,60000.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1,1,2.0,1.2,5,2,0.0,1.0,1.2,3.0,1,1.0,0,1,1.0,3.0,2.0,0.3076923076923077,2.4
84.0,1,4.0,5,1,1,13,2,1,2,2.0,1.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,7500.0,2,2,2,2,4,100000.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1,1,2.0,1.2,4,2,0.0,1.0,1.2,3.0,0,0.0,0,7,1.0,3.0,2.0,0.21428571428571427,3.25
84.0,1,3.0,5,3,1,21,2,3,2,2.0,3.0,2,5,1.0,12.0,2.0,2000.0,1.0,0.0,4000.0,2,1,2,1,4,50000.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,2.0,1.2,5,2,0.0,1.0,1.0,12.0,5,0.0,1,1,2.0,3.0,2.0,0.09090909090909091,7.0
84.0,1,2.0,5,2,1,6,2,4,1,1.0,2.0,1,5,1.0,12.0,2.0,1500.0,1.0,7000.0,3500.0,2,1,1,1,3,40000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,2.0,0.5,5,2,1.0,1.0,0.2,1.0,1,0.0,0,0,1.0,2.0,2.0,0.2857142857142857,2.0
84.0,1,6.0,5,2,1,20,1,3,2,2.0,1.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,30000.0,2,2,1,1,3,25000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,2.0,1.2,4,1,0.0,1.0,1.2,0.0,0,0.0,0,1,1.0,3.0,2.0,0.09523809523809523,6.666666666666667
84.0,1,3.0,5,5,4,3,5,6,1,1.0,3.0,1,2,1.0,8.0,2.0,2000.0,1.0,5000.0,5000.0,2,1,1,1,2,90000.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,1.2,5,2,0.0,1.0,1.0,3.0,0,0.0,0,0,1.0,5.0,1.0,1.0,0.6
84.0,1,4.0,5,3,1,32,5,2,1,2.0,2.0,1,5,1.0,9.0,2.0,0.0,1.0,5000.0,5000.0,2,2,2,2,3,60000.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2,1,1.0,1.0,4,2,1.0,2.0,3.0,5.0,4,1.0,0,2,1.0,2.0,1.0,0.09090909090909091,8.0
84.0,1,3.0,5,2,1,4,1,4,2,2.0,1.0,2,4,1.0,8.0,2.0,3000.0,2.0,0.0,3500.0,3,2,1,1,4,30000.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,1.0,1.2,5,2,0.0,1.0,1.2,4.0,0,0.0,0,5,2.0,2.0,2.0,0.4,1.3333333333333333
84.0,1,2.0,5,3,1,4,1,4,2,2.0,2.0,1,4,1.0,3.0,2.0,4000.0,2.0,6000.0,6000.0,3,2,1,1,2,25000.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,1.0,1,0.0,0,0,1.0,3.0,2.0,0.6,1.0
84.0,1,3.0,5,3,1,21,2,3,2,2.0,2.0,2,5,1.0,3.0,2.0,2000.0,2.0,0.0,9000.0,2,1,1,1,2,50000.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,1,1,2.0,1.2,4,2,0.0,1.0,1.2,2.0,0,0.0,0,5,2.0,2.0,2.0,0.2727272727272727,3.0
84.0,1,2.0,5,3,1,6,2,4,2,2.0,3.0,1,4,1.0,6.0,2.0,4000.0,2.0,6000.0,2500.0,3,2,1,1,2,45000.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,1.0,3.0,2.0,0.2857142857142857,2.0
84.0,1,2.0,5,3,1,5,1,4,2,2.0,2.0,1,3,1.0,12.0,2.0,0.0,2.0,3200.0,1500.0,3,2,1,1,2,45000.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1,1,2.0,1.2,5,1,0.0,1.0,1.2,5.0,0,0.0,0,0,1.0,3.0,2.0,0.5,1.25
84.0,1,3.0,5,3,2,5,1,4,2,2.0,1.0,2,3,1.0,1.0,2.0,0.0,2.0,3000.0,4000.0,3,1,1,1,1,60000.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1,1,2.0,1.0,5,1,0.0,1.0,1.0,2.0,3,0.0,0,1,1.0,2.0,2.0,0.6666666666666666,1.0
84.0,1,3.0,5,4,1,12,2,3,1,1.0,3.0,1,4,1.0,0.0,2.0,0.0,1.0,0.0,12000.0,3,2,1,2,3,40000.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,1.2,4,1,0.0,1.0,1.2,4.0,0,0.0,0,1,1.0,4.0,2.0,0.3076923076923077,2.4
84.0,1,3.0,5,4,1,21,2,3,1,2.0,2.0,2,4,1.0,0.0,2.0,0.0,1.0,0.0,20000.0,3,2,1,2,3,60000.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,1,1,3.0,1.4,4,1,0.0,1.0,1.6,3.0,0,0.0,0,1,1.0,2.0,2.0,0.22727272727272727,3.5
84.0,1,6.0,6,1,1,20,1,1,2,2.0,3.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,4000.0,2,2,2,2,3,100000.0,1.0,1.0,1.0,10.0,2.0,2.0,2.0,2.0,1,1,3.0,1.2,4,1,2.0,1.0,1.0,10.0,3,0.0,1,2,1.0,3.0,2.0,0.47619047619047616,1.8181818181818181
84.0,1,3.0,6,3,1,10,2,3,2,2.0,3.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,18000.0,2,2,1,1,1,60000.0,1.0,3.0,2.0,10.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,1.0,1.0,1.0,2.0,6,0.0,5,7,1.0,3.0,1.0,0.9090909090909091,0.9090909090909091
84.0,1,4.0,6,4,1,34,4,3,1,3.0,3.0,1,5,1.0,4.5,2.0,20000.0,1.0,0.0,22000.0,2,1,1,2,3,180000.0,2.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,1,1,2.0,1.2,5,2,0.0,1.0,1.0,3.0,2,0.0,1,2,1.0,3.0,1.0,0.2571428571428571,3.4
84.0,1,3.0,6,2,1,12,3,3,1,1.0,3.0,2,4,1.0,2.0,2.0,1500.0,2.0,0.0,9000.0,3,1,2,1,2,15000.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1,1,2.0,0.5,5,2,0.0,1.0,0.5,4.0,0,3.0,0,1,1.0,3.0,2.0,0.38461538461538464,2.0
84.0,1,3.0,6,1,1,14,4,3,1,2.0,2.0,2,4,2.0,0.0,2.0,0.0,2.0,0.0,4500.0,3,2,1,1,2,90000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1,2.0,0.5,5,2,0.0,1.0,0.5,4.0,0,0.0,2,1,1.0,3.0,2.0,0.13333333333333333,4.666666666666667
84.0,1,2.0,6,3,1,12,2,1,1,2.0,3.0,2,5,1.0,3.0,2.0,4000.0,2.0,0.0,20000.0,2,2,1,1,5,60000.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,1,2.0,1.2,4,2,0.0,1.0,1.2,2.0,0,0.0,0,1,1.0,3.0,2.0,0.23076923076923078,3.0
84.0,1,2.0,6,3,1,12,1,3,1,2.0,2.0,2,4,1.0,3.0,2.0,1000.0,2.0,0.0,10000.0,3,2,1,1,3,60000.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3,1,2.0,1.0,4,1,0.0,1.0,1.2,0.0,0,0.0,0,1,2.0,3.0,2.0,0.15384615384615385,4.0
84.0,1,4.0,6,3,1,9,3,1,1,2.0,3.0,2,5,1.0,3.0,2.0,1000.0,2.0,0.0,11000.0,2,2,1,1,2,60000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2.0,1.2,4,2,0.0,1.0,1.0,5.0,1,0.0,0,1,2.0,3.0,2.0,0.2,3.0
84.0,1,4.0,6,3,1,20,4,3,1,1.0,3.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,6000.0,2,2,1,1,3,120000.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1,1,2.0,0.5,5,1,3.0,1.0,1.0,5.0,0,0.0,0,8,1.0,3.0,2.0,0.2857142857142857,2.857142857142857
84.0,1,6.0,6,4,1,14,1,3,1,2.0,3.0,2,5,1.0,0.0,2.0,500.0,2.0,0.0,3000.0,2,2,1,1,2,50000.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1,1,2.0,0.5,5,1,2.0,1.0,0.5,6.0,3,0.0,0,8,1.0,3.0,2.0,0.4,2.0
84.0,1,3.0,6,3,1,10,3,1,1,2.0,2.0,2,5,1.0,2.0,2.0,1000.0,2.0,0.0,3000.0,2,2,1,1,2,200000.0,1.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,3,1,2.0,1.2,4,1,1.0,1.0,1.0,5.0,1,0.0,0,5,1.0,3.0,2.0,0.9090909090909091,0.9090909090909091
84.0,1,3.0,6,3,1,3,1,4,1,2.0,1.0,1,3,1.0,0.0,2.0,0.0,1.0,0.0,2000.0,3,1,1,1,1,60000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2,1,1.0,1.0,5,2,0.0,1.0,1.0,0.0,2,0.0,0,0,1.0,3.0,1.0,0.75,0.75
84.0,1,2.0,6,3,1,6,1,3,1,1.0,2.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,9000.0,2,2,2,2,3,105000.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3,1,2.0,1.2,5,2,1.4,1.0,1.0,2.0,0,0.0,0,1,1.0,3.0,2.0,0.2857142857142857,2.0
84.0,1,2.0,6,3,1,7,2,3,1,2.0,2.0,2,4,1.0,2.0,2.0,1500.0,2.0,0.0,5000.0,3,2,2,2,5,60000.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3,1,2.0,1.0,5,2,0.0,1.0,1.2,3.0,0,0.0,0,1,1.0,3.0,2.0,0.25,2.3333333333333335
84.0,1,6.0,6,1,1,11,1,1,1,2.0,2.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,6000.0,2,2,1,1,3,120000.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2,1,2.0,1.0,4,1,1.0,1.0,0.2,3.0,0,0.0,0,2,1.0,2.0,2.0,0.4166666666666667,1.8333333333333333
84.0,1,4.0,6,3,1,19,3,1,2,2.0,3.0,2,5,1.0,1.0,2.0,1000.0,2.0,0.0,5000.0,2,2,1,1,5,60000.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,3,1,2.0,1.2,4,2,1.0,1.0,1.2,6.0,0,0.0,2,1,1.0,4.0,2.0,0.4,2.111111111111111
84.0,1,5.0,6,2,1,23,4,3,1,2.0,2.0,2,4,2.0,0.0,2.0,0.0,2.0,0.0,4000.0,3,2,1,1,1,200000.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,2,1,2.0,2.0,4,2,0.0,1.0,2.0,8.0,8,0.0,1,1,1.0,3.0,2.0,0.2916666666666667,2.875
84.0,1,4.0,6,3,1,15,5,1,1,2.0,3.0,2,4,1.0,2.0,2.0,2000.0,2.0,0.0,5000.0,3,2,1,1,2,120000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,2.0,1.2,4,2,0.0,1.0,1.2,4.0,0,0.0,0,1,1.0,3.0,2.0,0.125,5.0
84.0,1,4.0,6,1,1,15,1,3,1,2.0,3.0,1,4,1.0,2.0,2.0,1000.0,2.0,0.0,3000.0,3,1,1,1,4,60000.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,1,1,2.0,0.5,5,1,3.0,1.0,0.5,3.0,0,0.0,1,3,1.0,3.0,2.0,0.3125,2.5
84.0,1,5.0,6,2,1,15,2,3,1,1.0,3.0,1,4,1.0,0.0,2.0,0.0,2.0,0.0,9000.0,3,1,1,1,4,60000.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,0,1,0.0,1.0,1.0,3.0,0,0.0,0,1,1.0,3.0,2.0,0.25,3.0
84.0,1,5.0,6,2,1,12,1,3,2,3.0,2.0,2,3,1.0,2.0,2.0,2000.0,1.0,4250.0,4000.0,3,2,1,1,1,40000.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2,1,2.0,1.0,5,2,2.0,1.0,1.0,10.0,6,0.0,1,1,1.0,1.0,1.0,0.38461538461538464,2.0
84.0,1,4.0,6,3,1,4,3,4,1,2.0,2.0,1,5,1.0,0.0,1.0,2000.0,2.0,3550.0,10000.0,2,1,1,1,3,5000.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,2,9.0,1.0,1.0,3.0,1,0.0,0,0,1.0,2.0,1.0,1.0,0.6666666666666666
84.0,1,5.0,6,3,1,6,4,3,1,2.0,3.0,1,4,1.0,0.0,2.0,20000.0,2.0,0.0,8000.0,3,1,1,1,1,10000.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2,1,1.0,1.5,5,1,0.0,1.0,1.5,6.0,2,0.0,0,1,2.0,3.0,2.0,0.7142857142857143,1.0
84.0,1,3.0,6,3,1,6,3,3,1,2.0,3.0,1,4,1.0,0.0,2.0,2000.0,2.0,0.0,3000.0,3,1,1,1,1,100000.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2,1,1.0,1.5,5,2,0.0,1.0,1.5,6.0,2,0.0,0,1,2.0,3.0,1.0,0.5714285714285714,1.2
84.0,1,5.0,6,3,1,4,3,4,2,3.0,2.0,1,4,1.0,1.2,2.0,3000.0,4.0,4000.0,3000.0,3,1,1,1,1,120000.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,2,1,2.0,1.0,5,2,1.0,1.0,1.0,3.0,3,0.0,0,2,1.0,3.0,2.0,1.6,0.4444444444444444
84.0,1,3.0,6,5,4,5,2,6,1,2.0,3.0,1,2,1.0,0.0,2.0,0.0,2.0,10800.0,2000.0,2,1,1,1,1,60000.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,2,0.0,1.0,1.0,1.0,0,0.0,0,1,2.0,3.0,1.0,0.6666666666666666,1.0
84.0,1,3.0,6,5,4,5,7,6,1,3.0,3.0,1,2,1.0,3.0,2.0,5000.0,2.0,10800.0,1200.0,2,1,1,1,2,120000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,2.0,3.0,1.0,0.5,1.25
84.0,1,5.0,6,1,1,10,1,3,1,1.0,1.0,2,5,2.0,0.0,2.0,0.0,2.0,0.0,1000.0,2,2,2,2,3,50000.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1,2.0,1.0,3,1,0.0,1.0,1.2,0.0,5,1.0,0,1,1.0,1.0,2.0,0.18181818181818182,3.3333333333333335
84.0,1,2.0,6,3,1,3,1,4,2,2.0,2.0,1,4,1.0,2.0,2.0,2000.0,2.0,3000.0,6000.0,3,1,1,1,2,30000.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3,1,2.0,1.0,0,1,0.0,1.0,2.0,1.0,1,0.0,0,0,2.0,3.0,2.0,0.75,0.75
84.0,1,4.0,6,1,1,14,2,3,1,3.0,3.0,1,5,1.0,1.0,1.0,1500.0,2.0,0.0,9000.0,2,2,1,1,2,4000.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3,1,2.0,1.2,1,1,1.0,1.0,4.0,4.0,0,0.0,0,1,1.0,3.0,2.0,0.26666666666666666,2.8
84.0,1,5.0,6,5,1,20,3,3,2,2.0,3.0,1,5,1.0,5.0,2.0,2000.0,2.0,0.0,21500.0,2,1,1,1,1,40000.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3,1,2.0,1.2,5,1,0.0,1.0,2.0,10.0,0,5.0,3,1,1.0,3.0,2.0,0.19047619047619047,4.0
